timestamp;user;category;application;event_type;event_relevance;event_src_path;event_dest_path;clipboard_content;mouse_coord;workbook;current_worksheet;worksheets;sheets;cell_content;cell_range;cell_range_number;window_size;slides;effect;hotkey;id;title;description;browser_url;eventQual;tab_moved_from_index;tab_moved_to_index;newZoomFactor;oldZoomFactor;tab_pinned;tab_audible;tab_muted;window_ingognito;file_size;tag_category;tag_type;tag_name;tag_title;tag_value;tag_checked;tag_html;tag_href;tag_innerText;tag_option;tag_attributes;xpath;xpath_full;screenshot
2026-10-03T09:01:55.778;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/ledger;;;;;;;;;;;;button;;;;;;;Acct ACC-602;;;;;
2026-10-03T09:01:57.568;Leonardo;Browser;Chrome;paste;;;;ACC-602;;;;;;;;;;;;;;;;https://erp.internal.com/ledger;;;;;;;;;;;;;;;;;;;;;;;;
2026-10-03T09:01:59.516;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/ledger;;;;;;;;;;;;button;;;;;;;Reconcile ACC-602;;;;;
2026-10-03T09:02:03.960;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/support;;;;;;;;;;;;a;;;;;;;Ticket TKT-902;;;;;
2026-10-03T09:02:09.824;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/support;;;;;;;;;;;;button;;;;;;;Resolve TKT-902;;;;;
2026-10-03T09:02:11.422;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/support;;;;;;;;;;;;button;;;;;;;Close TKT-902;;;;;
2026-10-03T09:02:15.625;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/hr;;;;;;;;;;;;button;;;;;;;File EMP-302;;;;;
2026-10-03T09:02:18.130;Leonardo;Browser;Chrome;paste;;;;EMP-302;;;;;;;;;;;;;;;;https://erp.internal.com/hr;;;;;;;;;;;;;;;;;;;;;;;;
2026-10-03T09:02:22.676;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/hr;;;;;;;;;;;;button;;;;;;;Save EMP-302;;;;;
2026-10-03T09:02:24.510;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/finance-hub;;;;;;;;;;;;button;;;;;;;Submit Finance Batch;;;;;
2026-10-03T09:02:26.966;Leonardo;Browser;Chrome;navigateTo;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/logout;;;;;;;;;;;;;;;;;;;;;;;;
