timestamp;user;category;application;event_type;event_relevance;event_src_path;event_dest_path;clipboard_content;mouse_coord;workbook;current_worksheet;worksheets;sheets;cell_content;cell_range;cell_range_number;window_size;slides;effect;hotkey;id;title;description;browser_url;eventQual;tab_moved_from_index;tab_moved_to_index;newZoomFactor;oldZoomFactor;tab_pinned;tab_audible;tab_muted;window_ingognito;file_size;tag_category;tag_type;tag_name;tag_title;tag_value;tag_checked;tag_html;tag_href;tag_innerText;tag_option;tag_attributes;xpath;xpath_full;screenshot
2026-11-05T09:02:11.441;Leonardo;Browser;Chrome;scroll;;;;;(0,3710);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:02:14.736;Leonardo;Browser;Chrome;mouseMove;;;;;(1625,516);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:02:16.336;Leonardo;Browser;Chrome;resizeWindow;;;;;;;;;;;;;1280x1080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:02:20.521;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/support;;;;;;;;;;;;a;;;;;;;Ticket TKT-901;;;;;
2026-11-05T09:02:24.267;Leonardo;Browser;Chrome;scroll;;;;;(0,1769);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:02:30.545;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/support;;;;;;;;;;;;a;;;;;;;Ticket TKT-902;;;;;
2026-11-05T09:02:32.520;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/support;;;;;;;;;;;;a;;;;;;;Ticket TKT-903;;;;;
2026-11-05T09:02:37.773;Leonardo;Browser;Chrome;windowFocus;;;;;;;;;;;;;1920x1080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:02:39.240;Leonardo;Browser;Chrome;mouseHover;;;;;(348,705);;;;;;;;;;;;;;;;;;;;;;;;;;;div;;;;;;;;;;;;
2026-11-05T09:02:44.582;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/support;;;;;;;;;;;;a;;;;;;;Ticket TKT-904;;;;;
2026-11-05T09:02:50.188;Leonardo;Browser;Chrome;windowFocus;;;;;;;;;;;;;1920x1080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:02:56.586;Leonardo;Browser;Chrome;mouseMove;;;;;(907,454);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:02:59.339;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/hr;;;;;;;;;;;;button;;;;;;;File EMP-301;;;;;
2026-11-05T09:03:05.989;Leonardo;Browser;Chrome;copy;;;;buy milk;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:03:08.271;Leonardo;Browser;Chrome;mouseHover;;;;;(64,933);;;;;;;;;;;;;;;;;;;;;;;;;;;div;;;;;;;;;;;;
2026-11-05T09:03:12.745;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/hr;;;;;;;;;;;;button;;;;;;;File EMP-302;;;;;
2026-11-05T09:03:14.808;Leonardo;Browser;Chrome;scroll;;;;;(0,322);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:03:19.409;Leonardo;Browser;Chrome;scroll;;;;;(0,1411);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:03:21.219;Leonardo;Browser;Chrome;scroll;;;;;(0,2977);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:03:24.268;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/hr;;;;;;;;;;;;button;;;;;;;File EMP-303;;;;;
2026-11-05T09:03:30.916;Leonardo;Browser;Chrome;scroll;;;;;(0,1402);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:03:32.109;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/hr;;;;;;;;;;;;button;;;;;;;File EMP-304;;;;;
2026-11-05T09:03:36.293;Leonardo;Browser;Chrome;scroll;;;;;(0,1872);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:03:40.752;Leonardo;Browser;Chrome;paste;;;;REF-801;;;;;;;;;;;;;;;;https://erp.internal.com/billing;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:03:43.654;Leonardo;Browser;Chrome;windowFocus;;;;;;;;;;;;;1920x1080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:03:47.501;Leonardo;Browser;Chrome;paste;;;;REF-802;;;;;;;;;;;;;;;;https://erp.internal.com/billing;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:03:51.314;Leonardo;Browser;Chrome;mouseMove;;;;;(1504,332);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:03:55.676;Leonardo;Browser;Chrome;mouseMove;;;;;(1343,525);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:04:01.928;Leonardo;Browser;Chrome;paste;;;;REF-803;;;;;;;;;;;;;;;;https://erp.internal.com/billing;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:04:03.309;Leonardo;Browser;Chrome;paste;;;;REF-804;;;;;;;;;;;;;;;;https://erp.internal.com/billing;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:04:06.381;Leonardo;Browser;Chrome;windowFocus;;;;;;;;;;;;;1920x1080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:04:08.852;Leonardo;Browser;Chrome;paste;;;;INV-501;;;;;;;;;;;;;;;;https://erp.internal.com/finance;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:04:12.748;Leonardo;Browser;Chrome;paste;;;;INV-502;;;;;;;;;;;;;;;;https://erp.internal.com/finance;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:04:16.926;Leonardo;Browser;Chrome;paste;;;;INV-503;;;;;;;;;;;;;;;;https://erp.internal.com/finance;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:04:20.226;Leonardo;Browser;Chrome;windowFocus;;;;;;;;;;;;;1920x1080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:04:24.967;Leonardo;Browser;Chrome;mouseMove;;;;;(1267,709);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:04:28.640;Leonardo;Browser;Chrome;paste;;;;INV-504;;;;;;;;;;;;;;;;https://erp.internal.com/finance;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:04:31.116;Leonardo;Browser;Chrome;zoomChange;;;;;;;;;;;;;;;;;;;;;;;;1.25;1.0;;;;;;;;;;;;;;;;;;;
2026-11-05T09:04:37.424;Leonardo;Browser;Chrome;paste;;;;ACC-601;;;;;;;;;;;;;;;;https://erp.internal.com/ledger;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:04:40.822;Leonardo;Browser;Chrome;scroll;;;;;(0,3820);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:04:45.510;Leonardo;Browser;Chrome;paste;;;;ACC-602;;;;;;;;;;;;;;;;https://erp.internal.com/ledger;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:04:48.645;Leonardo;Browser;Chrome;copy;;;;standup notes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:04:53.306;Leonardo;Browser;Chrome;scroll;;;;;(0,1959);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:04:55.424;Leonardo;Browser;Chrome;paste;;;;ACC-603;;;;;;;;;;;;;;;;https://erp.internal.com/ledger;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:04:59.643;Leonardo;Browser;Chrome;copy;;;;TODO call bank;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:05:03.615;Leonardo;Browser;Chrome;scroll;;;;;(0,3491);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:05:07.835;Leonardo;Browser;Chrome;scroll;;;;;(0,1095);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:05:10.742;Leonardo;Browser;Chrome;paste;;;;ACC-604;;;;;;;;;;;;;;;;https://erp.internal.com/ledger;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:05:13.759;Leonardo;Browser;Chrome;scroll;;;;;(0,3262);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:05:18.791;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/support;;;;;;;;;;;;button;;;;;;;Resolve TKT-901;;;;;
2026-11-05T09:05:20.885;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/support;;;;;;;;;;;;button;;;;;;;Resolve TKT-902;;;;;
2026-11-05T09:05:25.377;Leonardo;Browser;Chrome;tabChange;;;;;;;;;;;;;;;;;;;;https://mail.google.com;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:05:27.758;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/support;;;;;;;;;;;;button;;;;;;;Resolve TKT-903;;;;;
2026-11-05T09:05:33.718;Leonardo;Browser;Chrome;tabChange;;;;;;;;;;;;;;;;;;;;https://mail.google.com;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:05:38.170;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/support;;;;;;;;;;;;button;;;;;;;Resolve TKT-904;;;;;
2026-11-05T09:05:42.793;Leonardo;Browser;Chrome;mouseMove;;;;;(227,612);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:05:44.275;Leonardo;Browser;Chrome;paste;;;;EMP-301;;;;;;;;;;;;;;;;https://erp.internal.com/hr;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:05:47.255;Leonardo;Browser;Chrome;copy;;;;ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:05:51.215;Leonardo;Browser;Chrome;windowFocus;;;;;;;;;;;;;1920x1080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:05:54.124;Leonardo;Browser;Chrome;paste;;;;EMP-302;;;;;;;;;;;;;;;;https://erp.internal.com/hr;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:05:57.513;Leonardo;Browser;Chrome;paste;;;;EMP-303;;;;;;;;;;;;;;;;https://erp.internal.com/hr;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:06:03.102;Leonardo;Browser;Chrome;mouseMove;;;;;(1045,813);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:06:08.888;Leonardo;Browser;Chrome;paste;;;;EMP-304;;;;;;;;;;;;;;;;https://erp.internal.com/hr;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:06:13.715;Leonardo;Browser;Chrome;windowFocus;;;;;;;;;;;;;1920x1080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:06:19.205;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/billing;;;;;;;;;;;;button;;;;;;;Approve REF-801;;;;;
2026-11-05T09:06:22.855;Leonardo;Browser;Chrome;mouseMove;;;;;(1324,172);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:06:26.762;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/billing;;;;;;;;;;;;button;;;;;;;Approve REF-802;;;;;
2026-11-05T09:06:30.868;Leonardo;Browser;Chrome;mouseMove;;;;;(1164,541);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:06:32.646;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/billing;;;;;;;;;;;;button;;;;;;;Approve REF-803;;;;;
2026-11-05T09:06:38.562;Leonardo;Browser;Chrome;scroll;;;;;(0,3992);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:06:41.468;Leonardo;Browser;Chrome;scroll;;;;;(0,955);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:06:45.311;Leonardo;Browser;Chrome;scroll;;;;;(0,2599);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:06:49.929;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/billing;;;;;;;;;;;;button;;;;;;;Approve REF-804;;;;;
2026-11-05T09:06:52.493;Leonardo;Browser;Chrome;mouseHover;;;;;(741,529);;;;;;;;;;;;;;;;;;;;;;;;;;;div;;;;;;;;;;;;
2026-11-05T09:06:54.222;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/finance;;;;;;;;;;;;button;;;;;;;Approve INV-501;;;;;
2026-11-05T09:07:00.859;Leonardo;Browser;Chrome;mouseMove;;;;;(484,915);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:07:06.715;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/finance;;;;;;;;;;;;button;;;;;;;Approve INV-502;;;;;
2026-11-05T09:07:11.214;Leonardo;Browser;Chrome;windowFocus;;;;;;;;;;;;;1920x1080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:07:14.221;Leonardo;Browser;Chrome;scroll;;;;;(0,2457);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:07:17.709;Leonardo;Browser;Chrome;scroll;;;;;(0,190);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:07:23.517;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/finance;;;;;;;;;;;;button;;;;;;;Approve INV-503;;;;;
2026-11-05T09:07:27.842;Leonardo;Browser;Chrome;copy;;;;standup notes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:07:33.833;Leonardo;Browser;Chrome;resizeWindow;;;;;;;;;;;;;1280x1080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:07:35.844;Leonardo;Browser;Chrome;windowFocus;;;;;;;;;;;;;1920x1080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:07:38.234;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/finance;;;;;;;;;;;;button;;;;;;;Approve INV-504;;;;;
2026-11-05T09:07:41.548;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/ledger;;;;;;;;;;;;button;;;;;;;Reconcile ACC-601;;;;;
2026-11-05T09:07:45.944;Leonardo;Browser;Chrome;mouseMove;;;;;(80,439);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:07:51.364;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/ledger;;;;;;;;;;;;button;;;;;;;Reconcile ACC-602;;;;;
2026-11-05T09:07:57.324;Leonardo;Browser;Chrome;mouseMove;;;;;(1557,248);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:08:00.994;Leonardo;Browser;Chrome;scroll;;;;;(0,1115);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:08:04.813;Leonardo;Browser;Chrome;mouseMove;;;;;(702,665);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:08:06.440;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/ledger;;;;;;;;;;;;button;;;;;;;Reconcile ACC-603;;;;;
2026-11-05T09:08:09.346;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/ledger;;;;;;;;;;;;button;;;;;;;Reconcile ACC-604;;;;;
2026-11-05T09:08:13.305;Leonardo;Browser;Chrome;mouseHover;;;;;(782,335);;;;;;;;;;;;;;;;;;;;;;;;;;;div;;;;;;;;;;;;
2026-11-05T09:08:16.393;Leonardo;Browser;Chrome;scroll;;;;;(0,2910);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:08:18.557;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/support;;;;;;;;;;;;button;;;;;;;Close TKT-901;;;;;
2026-11-05T09:08:22.797;Leonardo;Browser;Chrome;tabChange;;;;;;;;;;;;;;;;;;;;https://mail.google.com;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:08:27.375;Leonardo;Browser;Chrome;windowFocus;;;;;;;;;;;;;1920x1080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:08:31.184;Leonardo;Browser;Chrome;windowFocus;;;;;;;;;;;;;1920x1080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:08:35.256;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/support;;;;;;;;;;;;button;;;;;;;Close TKT-902;;;;;
2026-11-05T09:08:41.726;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/support;;;;;;;;;;;;button;;;;;;;Close TKT-903;;;;;
2026-11-05T09:08:44.920;Leonardo;Browser;Chrome;mouseMove;;;;;(336,753);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:08:49.130;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/support;;;;;;;;;;;;button;;;;;;;Close TKT-904;;;;;
2026-11-05T09:08:52.911;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/hr;;;;;;;;;;;;button;;;;;;;Save EMP-301;;;;;
2026-11-05T09:08:57.977;Leonardo;Browser;Chrome;scroll;;;;;(0,2223);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:08:59.260;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/hr;;;;;;;;;;;;button;;;;;;;Save EMP-302;;;;;
2026-11-05T09:09:05.528;Leonardo;Browser;Chrome;windowFocus;;;;;;;;;;;;;1920x1080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:09:07.408;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/hr;;;;;;;;;;;;button;;;;;;;Save EMP-303;;;;;
2026-11-05T09:09:12.410;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/hr;;;;;;;;;;;;button;;;;;;;Save EMP-304;;;;;
2026-11-05T09:09:15.599;Leonardo;Browser;Chrome;zoomChange;;;;;;;;;;;;;;;;;;;;;;;;1.25;1.0;;;;;;;;;;;;;;;;;;;
2026-11-05T09:09:19.491;Leonardo;Browser;Chrome;windowFocus;;;;;;;;;;;;;1920x1080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:09:23.441;Leonardo;Browser;Chrome;copy;;;;ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-11-05T09:09:28.805;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/finance-hub;;;;;;;;;;;;button;;;;;;;Submit Finance Batch;;;;;
2026-11-05T09:09:30.885;Leonardo;Browser;Chrome;navigateTo;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/logout;;;;;;;;;;;;;;;;;;;;;;;;
