timestamp;user;category;application;event_type;event_relevance;event_src_path;event_dest_path;clipboard_content;mouse_coord;workbook;current_worksheet;worksheets;sheets;cell_content;cell_range;cell_range_number;window_size;slides;effect;hotkey;id;title;description;browser_url;eventQual;tab_moved_from_index;tab_moved_to_index;newZoomFactor;oldZoomFactor;tab_pinned;tab_audible;tab_muted;window_ingognito;file_size;tag_category;tag_type;tag_name;tag_title;tag_value;tag_checked;tag_html;tag_href;tag_innerText;tag_option;tag_attributes;xpath;xpath_full;screenshot
2026-09-05T09:01:12.576;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/support;;;;;;;;;;;;a;;;;;;;Ticket TKT-901;;;;;
2026-09-05T09:01:16.406;Leonardo;Browser;Chrome;scroll;;;;;(0,3353);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-09-05T09:01:20.815;Leonardo;Browser;Chrome;scroll;;;;;(0,435);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-09-05T09:01:23.407;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/support;;;;;;;;;;;;a;;;;;;;Ticket TKT-902;;;;;
2026-09-05T09:01:29.846;Leonardo;Browser;Chrome;zoomChange;;;;;;;;;;;;;;;;;;;;;;;;1.25;1.0;;;;;;;;;;;;;;;;;;;
2026-09-05T09:01:33.723;Leonardo;Browser;Chrome;mouseMove;;;;;(241,1048);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-09-05T09:01:37.268;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/support;;;;;;;;;;;;a;;;;;;;Ticket TKT-903;;;;;
2026-09-05T09:01:42.600;Leonardo;Browser;Chrome;resizeWindow;;;;;;;;;;;;;1280x1080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-09-05T09:01:45.882;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/hr;;;;;;;;;;;;button;;;;;;;File EMP-301;;;;;
2026-09-05T09:01:47.811;Leonardo;Browser;Chrome;windowFocus;;;;;;;;;;;;;1920x1080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-09-05T09:01:51.608;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/hr;;;;;;;;;;;;button;;;;;;;File EMP-302;;;;;
2026-09-05T09:01:57.960;Leonardo;Browser;Chrome;mouseMove;;;;;(552,970);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-09-05T09:01:59.162;Leonardo;Browser;Chrome;scroll;;;;;(0,2750);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-09-05T09:02:01.797;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/hr;;;;;;;;;;;;button;;;;;;;File EMP-303;;;;;
2026-09-05T09:02:07.833;Leonardo;Browser;Chrome;resizeWindow;;;;;;;;;;;;;1920x1080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-09-05T09:02:11.123;Leonardo;Browser;Chrome;zoomChange;;;;;;;;;;;;;;;;;;;;;;;;1.25;1.0;;;;;;;;;;;;;;;;;;;
2026-09-05T09:02:15.272;Leonardo;Browser;Chrome;paste;;;;REF-801;;;;;;;;;;;;;;;;https://erp.internal.com/billing;;;;;;;;;;;;;;;;;;;;;;;;
2026-09-05T09:02:19.160;Leonardo;Browser;Chrome;paste;;;;REF-802;;;;;;;;;;;;;;;;https://erp.internal.com/billing;;;;;;;;;;;;;;;;;;;;;;;;
2026-09-05T09:02:24.232;Leonardo;Browser;Chrome;scroll;;;;;(0,1729);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-09-05T09:02:28.992;Leonardo;Browser;Chrome;paste;;;;REF-803;;;;;;;;;;;;;;;;https://erp.internal.com/billing;;;;;;;;;;;;;;;;;;;;;;;;
2026-09-05T09:02:33.270;Leonardo;Browser;Chrome;zoomChange;;;;;;;;;;;;;;;;;;;;;;;;1.25;1.0;;;;;;;;;;;;;;;;;;;
2026-09-05T09:02:35.662;Leonardo;Browser;Chrome;scroll;;;;;(0,3718);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-09-05T09:02:40.938;Leonardo;Browser;Chrome;paste;;;;INV-501;;;;;;;;;;;;;;;;https://erp.internal.com/finance;;;;;;;;;;;;;;;;;;;;;;;;
2026-09-05T09:02:43.385;Leonardo;Browser;Chrome;resizeWindow;;;;;;;;;;;;;1440x1080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-09-05T09:02:49.336;Leonardo;Browser;Chrome;mouseHover;;;;;(169,360);;;;;;;;;;;;;;;;;;;;;;;;;;;div;;;;;;;;;;;;
2026-09-05T09:02:54.337;Leonardo;Browser;Chrome;paste;;;;INV-502;;;;;;;;;;;;;;;;https://erp.internal.com/finance;;;;;;;;;;;;;;;;;;;;;;;;
2026-09-05T09:02:57.596;Leonardo;Browser;Chrome;mouseHover;;;;;(538,577);;;;;;;;;;;;;;;;;;;;;;;;;;;div;;;;;;;;;;;;
2026-09-05T09:02:59.249;Leonardo;Browser;Chrome;paste;;;;INV-503;;;;;;;;;;;;;;;;https://erp.internal.com/finance;;;;;;;;;;;;;;;;;;;;;;;;
2026-09-05T09:03:01.478;Leonardo;Browser;Chrome;windowFocus;;;;;;;;;;;;;1920x1080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-09-05T09:03:07.807;Leonardo;Browser;Chrome;copy;;;;lunch at 1?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-09-05T09:03:10.991;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/support;;;;;;;;;;;;button;;;;;;;Resolve TKT-901;;;;;
2026-09-05T09:03:15.508;Leonardo;Browser;Chrome;resizeWindow;;;;;;;;;;;;;1280x1080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-09-05T09:03:20.749;Leonardo;Browser;Chrome;resizeWindow;;;;;;;;;;;;;1280x1080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-09-05T09:03:25.168;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/support;;;;;;;;;;;;button;;;;;;;Resolve TKT-902;;;;;
2026-09-05T09:03:28.266;Leonardo;Browser;Chrome;mouseMove;;;;;(696,107);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-09-05T09:03:33.100;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/support;;;;;;;;;;;;button;;;;;;;Resolve TKT-903;;;;;
2026-09-05T09:03:35.203;Leonardo;Browser;Chrome;windowFocus;;;;;;;;;;;;;1920x1080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-09-05T09:03:41.126;Leonardo;Browser;Chrome;paste;;;;EMP-301;;;;;;;;;;;;;;;;https://erp.internal.com/hr;;;;;;;;;;;;;;;;;;;;;;;;
2026-09-05T09:03:47.728;Leonardo;Browser;Chrome;paste;;;;EMP-302;;;;;;;;;;;;;;;;https://erp.internal.com/hr;;;;;;;;;;;;;;;;;;;;;;;;
2026-09-05T09:03:50.749;Leonardo;Browser;Chrome;scroll;;;;;(0,1522);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-09-05T09:03:53.472;Leonardo;Browser;Chrome;zoomChange;;;;;;;;;;;;;;;;;;;;;;;;1.25;1.0;;;;;;;;;;;;;;;;;;;
2026-09-05T09:03:59.218;Leonardo;Browser;Chrome;paste;;;;EMP-303;;;;;;;;;;;;;;;;https://erp.internal.com/hr;;;;;;;;;;;;;;;;;;;;;;;;
2026-09-05T09:04:01.591;Leonardo;Browser;Chrome;zoomChange;;;;;;;;;;;;;;;;;;;;;;;;1.25;1.0;;;;;;;;;;;;;;;;;;;
2026-09-05T09:04:06.187;Leonardo;Browser;Chrome;mouseHover;;;;;(209,701);;;;;;;;;;;;;;;;;;;;;;;;;;;div;;;;;;;;;;;;
2026-09-05T09:04:10.590;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/billing;;;;;;;;;;;;button;;;;;;;Approve REF-801;;;;;
2026-09-05T09:04:14.123;Leonardo;Browser;Chrome;scroll;;;;;(0,3995);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-09-05T09:04:20.470;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/billing;;;;;;;;;;;;button;;;;;;;Approve REF-802;;;;;
2026-09-05T09:04:26.127;Leonardo;Browser;Chrome;copy;;;;https://news.example.com;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-09-05T09:04:32.812;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/billing;;;;;;;;;;;;button;;;;;;;Approve REF-803;;;;;
2026-09-05T09:04:34.475;Leonardo;Browser;Chrome;mouseHover;;;;;(728,456);;;;;;;;;;;;;;;;;;;;;;;;;;;div;;;;;;;;;;;;
2026-09-05T09:04:40.654;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/finance;;;;;;;;;;;;button;;;;;;;Approve INV-501;;;;;
2026-09-05T09:04:46.727;Leonardo;Browser;Chrome;scroll;;;;;(0,3401);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-09-05T09:04:49.937;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/finance;;;;;;;;;;;;button;;;;;;;Approve INV-502;;;;;
2026-09-05T09:04:52.304;Leonardo;Browser;Chrome;copy;;;;ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-09-05T09:04:55.848;Leonardo;Browser;Chrome;mouseMove;;;;;(57,572);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-09-05T09:04:59.365;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/finance;;;;;;;;;;;;button;;;;;;;Approve INV-503;;;;;
2026-09-05T09:05:04.452;Leonardo;Browser;Chrome;zoomChange;;;;;;;;;;;;;;;;;;;;;;;;1.25;1.0;;;;;;;;;;;;;;;;;;;
2026-09-05T09:05:10.473;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/support;;;;;;;;;;;;button;;;;;;;Close TKT-901;;;;;
2026-09-05T09:05:14.204;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/support;;;;;;;;;;;;button;;;;;;;Close TKT-902;;;;;
2026-09-05T09:05:17.301;Leonardo;Browser;Chrome;windowFocus;;;;;;;;;;;;;1920x1080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-09-05T09:05:22.594;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/support;;;;;;;;;;;;button;;;;;;;Close TKT-903;;;;;
2026-09-05T09:05:25.768;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/hr;;;;;;;;;;;;button;;;;;;;Save EMP-301;;;;;
2026-09-05T09:05:30.954;Leonardo;Browser;Chrome;mouseMove;;;;;(1863,795);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-09-05T09:05:32.589;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/hr;;;;;;;;;;;;button;;;;;;;Save EMP-302;;;;;
2026-09-05T09:05:35.908;Leonardo;Browser;Chrome;windowFocus;;;;;;;;;;;;;1920x1080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-09-05T09:05:40.920;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/hr;;;;;;;;;;;;button;;;;;;;Save EMP-303;;;;;
2026-09-05T09:05:42.574;Leonardo;Browser;Chrome;resizeWindow;;;;;;;;;;;;;1920x1080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-09-05T09:05:47.842;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/finance-hub;;;;;;;;;;;;button;;;;;;;Submit Finance Batch;;;;;
2026-09-05T09:05:49.274;Leonardo;Browser;Chrome;navigateTo;;;;;;;;;;;;;;;;;;;;https://erp.internal.com/logout;;;;;;;;;;;;;;;;;;;;;;;;
