timestamp;user;category;application;event_type;event_relevance;event_src_path;event_dest_path;clipboard_content;mouse_coord;workbook;current_worksheet;worksheets;sheets;cell_content;cell_range;cell_range_number;window_size;slides;effect;hotkey;id;title;description;browser_url;eventQual;tab_moved_from_index;tab_moved_to_index;newZoomFactor;oldZoomFactor;tab_pinned;tab_audible;tab_muted;window_ingognito;file_size;tag_category;tag_type;tag_name;tag_title;tag_value;tag_checked;tag_html;tag_href;tag_innerText;tag_option;tag_attributes;xpath;xpath_full;screenshot
2026-06-23T09:01:10.000;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/webmail/inbox;;;;;;;;;;;;link;;;;;;;Ordine d'acquisto PO-7402 da approvare;;;;;
2026-06-23T09:01:15.000;Leonardo;Browser;Chrome;navigateTo;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/assegni/pratiche-aperte;;;;;;;;;;;;;;;;;;;;;;;;
2026-06-23T09:01:20.000;Leonardo;Browser;Chrome;downloadAttachment;;;C:/Downloads/Richiesta_Trasferta_TA-2601.xlsx;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/webmail/inbox;;;;;;;;;;;;;;;;;;;;;;;;
2026-06-23T09:01:25.000;Leonardo;Browser;Chrome;downloadAttachment;;;C:/Downloads/ricevute_RM-511.pdf;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/webmail/inbox;;;;;;;;;;;;;;;;;;;;;;;;
2026-06-23T09:01:30.000;Leonardo;Browser;Chrome;downloadAttachment;;;C:/Downloads/richiesta_fornitore_PO-7401.pdf;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/webmail/inbox;;;;;;;;;;;;;;;;;;;;;;;;
2026-06-23T09:01:35.000;Leonardo;Chat;Microsoft Teams;notification;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nuovo messaggio da Marco: ci vediamo in riunione alle 15?;;;;;
2026-06-23T09:01:40.000;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/assegni/pratiche-aperte;;;;;;;;;;;;button;;;;;;;Apri pratica assegno AS-331;;;;;
2026-06-23T09:01:45.000;Leonardo;Browser;Chrome;downloadAttachment;;;C:/Downloads/Richiesta_Trasferta_TA-2602.xlsx;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/webmail/inbox;;;;;;;;;;;;;;;;;;;;;;;;
2026-06-23T09:01:50.000;Leonardo;Browser;Chrome;downloadAttachment;;;C:/Downloads/ricevute_RM-512.pdf;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/webmail/inbox;;;;;;;;;;;;;;;;;;;;;;;;
2026-06-23T09:01:55.000;Leonardo;Browser;Chrome;downloadAttachment;;;C:/Downloads/richiesta_fornitore_PO-7402.pdf;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/webmail/inbox;;;;;;;;;;;;;;;;;;;;;;;;
2026-06-23T09:02:00.000;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/assegni/pratiche-aperte;;;;;;;;;;;;button;;;;;;;Apri pratica assegno AS-332;;;;;
2026-06-23T09:02:05.000;Leonardo;MicrosoftOffice;Excel;openWorkbook;;;;;;Richiesta_Trasferta_TA-2601.xlsx;Foglio1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-06-23T09:02:10.000;Leonardo;Browser;Chrome;navigateTo;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/rimborsi/nuovo-rimborso;;;;;;;;;;;;;;;;;;;;;;;;
2026-06-23T09:02:15.000;Leonardo;Browser;Chrome;navigateTo;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/acquisti/ordine;;;;;;;;;;;;;;;;;;;;;;;;
2026-06-23T09:02:20.000;Leonardo;Browser;Chrome;editField;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/assegni/pratica;;;;;;;;;;;;input;beneficiario;;Giulia Bianchi;;;;;;;;;
2026-06-23T09:02:25.000;Leonardo;MicrosoftOffice;Excel;openWorkbook;;;;;;Richiesta_Trasferta_TA-2602.xlsx;Foglio1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-06-23T09:02:30.000;Leonardo;Browser;Chrome;navigateTo;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/rimborsi/nuovo-rimborso;;;;;;;;;;;;;;;;;;;;;;;;
2026-06-23T09:02:35.000;Leonardo;System;Windows;systemPopup;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Aggiornamenti disponibili: riavviare per completare l'installazione;;;;;
2026-06-23T09:02:40.000;Leonardo;Browser;Chrome;navigateTo;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/acquisti/ordine;;;;;;;;;;;;;;;;;;;;;;;;
2026-06-23T09:02:45.000;Leonardo;Browser;Chrome;editField;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/assegni/pratica;;;;;;;;;;;;input;beneficiario;;Andrea Ferrara;;;;;;;;;
2026-06-23T09:02:50.000;Leonardo;Browser;Chrome;navigateTo;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/trasferte/nuova-pratica;;;;;;;;;;;;;;;;;;;;;;;;
2026-06-23T09:02:55.000;Leonardo;Browser;Chrome;editField;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/rimborsi/nuovo-rimborso;;;;;;;;;;;;input;missione_rif;;RM-511;;;;;;;;;
2026-06-23T09:03:00.000;Leonardo;Browser;Chrome;editField;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/acquisti/ordine;;;;;;;;;;;;input;rif_ordine;;PO-7401;;;;;;;;;
2026-06-23T09:03:05.000;Leonardo;Browser;Chrome;editField;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/assegni/pratica;;;;;;;;;;;;input;tipo_assegno;;Borsa di dottorato XL ciclo;;;;;;;;;
2026-06-23T09:03:10.000;Leonardo;Browser;Chrome;navigateTo;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/trasferte/nuova-pratica;;;;;;;;;;;;;;;;;;;;;;;;
2026-06-23T09:03:15.000;Leonardo;Browser;Chrome;editField;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/rimborsi/nuovo-rimborso;;;;;;;;;;;;input;missione_rif;;RM-512;;;;;;;;;
2026-06-23T09:03:20.000;Leonardo;Browser;Chrome;editField;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/acquisti/ordine;;;;;;;;;;;;input;rif_ordine;;PO-7402;;;;;;;;;
2026-06-23T09:03:25.000;Leonardo;Browser;Chrome;editField;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/assegni/pratica;;;;;;;;;;;;input;tipo_assegno;;Assegno di ricerca annuale;;;;;;;;;
2026-06-23T09:03:30.000;Leonardo;MicrosoftOffice;Excel;copy;;;;Mario Rossi;;Richiesta_Trasferta_TA-2601.xlsx;Foglio1;;;Mario Rossi;B2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-06-23T09:03:35.000;Leonardo;Email;Outlook;openMail;;;;;;;;;;;;;;;;;;Newsletter Feltrinelli - Le novità della settimana;;;;;;;;;;;;;;;;;;;;;Sconto 20% sui libri di informatica solo questo weekend;;;;;
2026-06-23T09:03:40.000;Leonardo;Browser;Chrome;editField;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/rimborsi/nuovo-rimborso;;;;;;;;;;;;input;voce_volo;;320 EUR;;;;;;;;;
2026-06-23T09:03:45.000;Leonardo;Browser;Chrome;editField;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/acquisti/ordine;;;;;;;;;;;;input;fornitore;;Dell Italia S.r.l.;;;;;;;;;
2026-06-23T09:03:50.000;Leonardo;Browser;Chrome;editField;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/assegni/pratica;;;;;;;;;;;;input;importo_mensile;;1.300 EUR;;;;;;;;;
2026-06-23T09:03:55.000;Leonardo;MicrosoftOffice;Excel;copy;;;;Laura Conti;;Richiesta_Trasferta_TA-2602.xlsx;Foglio1;;;Laura Conti;B2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-06-23T09:04:00.000;Leonardo;Browser;Chrome;editField;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/rimborsi/nuovo-rimborso;;;;;;;;;;;;input;voce_volo;;540 EUR;;;;;;;;;
2026-06-23T09:04:05.000;Leonardo;Browser;Chrome;editField;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/acquisti/ordine;;;;;;;;;;;;input;fornitore;;Epson Europe B.V.;;;;;;;;;
2026-06-23T09:04:10.000;Leonardo;Browser;Chrome;editField;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/assegni/pratica;;;;;;;;;;;;input;importo_mensile;;1.750 EUR;;;;;;;;;
2026-06-23T09:04:15.000;Leonardo;Browser;Chrome;paste;;;;Mario Rossi;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/trasferte/nuova-pratica;;;;;;;;;;;;input;;;;;;;;;;;;
2026-06-23T09:04:20.000;Leonardo;Browser;Chrome;editField;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/rimborsi/nuovo-rimborso;;;;;;;;;;;;input;voce_hotel;;410 EUR;;;;;;;;;
2026-06-23T09:04:25.000;Leonardo;Browser;Chrome;editField;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/acquisti/ordine;;;;;;;;;;;;input;descrizione;;Workstation per laboratorio;;;;;;;;;
2026-06-23T09:04:30.000;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/assegni/pratica;;;;;;;;;;;;button;;;;;;;Avanti;;;;;
2026-06-23T09:04:35.000;Leonardo;Browser;Chrome;navigateTo;;;;;;;;;;;;;;;;;;;;https://www.ilmeteo.it/roma;;;;;;;;;;;;;;;;;;;;;;;;
2026-06-23T09:04:40.000;Leonardo;Browser;Chrome;paste;;;;Laura Conti;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/trasferte/nuova-pratica;;;;;;;;;;;;input;;;;;;;;;;;;
2026-06-23T09:04:45.000;Leonardo;Browser;Chrome;editField;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/rimborsi/nuovo-rimborso;;;;;;;;;;;;input;voce_hotel;;780 EUR;;;;;;;;;
2026-06-23T09:04:50.000;Leonardo;Browser;Chrome;editField;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/acquisti/ordine;;;;;;;;;;;;input;descrizione;;Plotter A0 per stampe tecniche;;;;;;;;;
2026-06-23T09:04:55.000;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/assegni/pratica;;;;;;;;;;;;button;;;;;;;Avanti;;;;;
2026-06-23T09:05:00.000;Leonardo;MicrosoftOffice;Excel;copy;;;;Berlino, Germania;;Richiesta_Trasferta_TA-2601.xlsx;Foglio1;;;Berlino, Germania;B3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-06-23T09:05:05.000;Leonardo;Browser;Chrome;editField;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/rimborsi/nuovo-rimborso;;;;;;;;;;;;input;voce_vitto;;95 EUR;;;;;;;;;
2026-06-23T09:05:10.000;Leonardo;Browser;Chrome;editField;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/acquisti/ordine;;;;;;;;;;;;input;importo;;2.400 EUR;;;;;;;;;
2026-06-23T09:05:15.000;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/assegni/pratica;;;;;;;;;;;;button;;;;;;;Conferma;;;;;
2026-06-23T09:05:20.000;Leonardo;MicrosoftOffice;Excel;copy;;;;Lisbona, Portogallo;;Richiesta_Trasferta_TA-2602.xlsx;Foglio1;;;Lisbona, Portogallo;B3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-06-23T09:05:25.000;Leonardo;Browser;Chrome;editField;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/rimborsi/nuovo-rimborso;;;;;;;;;;;;input;voce_vitto;;160 EUR;;;;;;;;;
2026-06-23T09:05:30.000;Leonardo;Browser;Chrome;editField;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/acquisti/ordine;;;;;;;;;;;;input;importo;;3.150 EUR;;;;;;;;;
2026-06-23T09:05:35.000;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://www.ilmeteo.it/roma;;;;;;;;;;;;link;;;;;;;Previsioni Roma weekend;;;;;
2026-06-23T09:05:40.000;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/assegni/pratica;;;;;;;;;;;;button;;;;;;;Conferma;;;;;
2026-06-23T09:05:45.000;Leonardo;Browser;Chrome;paste;;;;Berlino, Germania;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/trasferte/nuova-pratica;;;;;;;;;;;;input;;;;;;;;;;;;
2026-06-23T09:05:50.000;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/rimborsi/nuovo-rimborso;;;;;;;;;;;;button;;;;;;;Allega ricevute scansionate;;;;;
2026-06-23T09:05:55.000;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/acquisti/ordine;;;;;;;;;;;;button;;;;;;;Verifica disponibilita budget capitolo;;;;;
2026-06-23T09:06:00.000;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/assegni/pratica;;;;;;;;;;;;button;;;;;;;Prosegui;;;;;
2026-06-23T09:06:05.000;Leonardo;Browser;Chrome;paste;;;;Lisbona, Portogallo;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/trasferte/nuova-pratica;;;;;;;;;;;;input;;;;;;;;;;;;
2026-06-23T09:06:10.000;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/rimborsi/nuovo-rimborso;;;;;;;;;;;;button;;;;;;;Allega ricevute scansionate;;;;;
2026-06-23T09:06:15.000;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/acquisti/ordine;;;;;;;;;;;;button;;;;;;;Verifica disponibilita budget capitolo;;;;;
2026-06-23T09:06:20.000;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/assegni/pratica;;;;;;;;;;;;button;;;;;;;Prosegui;;;;;
2026-06-23T09:06:25.000;Leonardo;MicrosoftOffice;Excel;copy;;;;Conferenza BPM 2026;;Richiesta_Trasferta_TA-2601.xlsx;Foglio1;;;Conferenza BPM 2026;B4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-06-23T09:06:30.000;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/rimborsi/nuovo-rimborso;;;;;;;;;;;;button;;;;;;;Calcola totale rimborsabile;;;;;
2026-06-23T09:06:35.000;Leonardo;Browser;Chrome;navigateTo;;;;;;;;;;;;;;;;;;;;https://www.google.com/search?q=orario+mensa+sapienza;;;;;;;;;;;;;;;;;;;;;;;;
2026-06-23T09:06:40.000;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/acquisti/ordine;;;;;;;;;;;;button;;;;;;;Confronta preventivi allegati;;;;;
2026-06-23T09:06:45.000;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/assegni/pratica;;;;;;;;;;;;button;;;;;;;Verifica copertura fondo progetto;;;;;
2026-06-23T09:06:50.000;Leonardo;MicrosoftOffice;Excel;copy;;;;Workshop RPA 2026;;Richiesta_Trasferta_TA-2602.xlsx;Foglio1;;;Workshop RPA 2026;B4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-06-23T09:06:55.000;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/rimborsi/nuovo-rimborso;;;;;;;;;;;;button;;;;;;;Calcola totale rimborsabile;;;;;
2026-06-23T09:07:00.000;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/acquisti/ordine;;;;;;;;;;;;button;;;;;;;Confronta preventivi allegati;;;;;
2026-06-23T09:07:05.000;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/assegni/pratica;;;;;;;;;;;;button;;;;;;;Verifica copertura fondo progetto;;;;;
2026-06-23T09:07:10.000;Leonardo;Browser;Chrome;paste;;;;Conferenza BPM 2026;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/trasferte/nuova-pratica;;;;;;;;;;;;input;;;;;;;;;;;;
2026-06-23T09:07:15.000;Leonardo;Browser;Chrome;navigateTo;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/contabile/scrittura;;;;;;;;;;;;;;;;;;;;;;;;
2026-06-23T09:07:20.000;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/acquisti/ordine;;;;;;;;;;;;submit;;;;;;;Approva ordine e genera CIG;;;;;
2026-06-23T09:07:25.000;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/assegni/pratica;;;;;;;;;;;;button;;;;;;;Carica dichiarazione sostitutiva;;;;;
2026-06-23T09:07:30.000;Leonardo;Browser;Chrome;paste;;;;Workshop RPA 2026;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/trasferte/nuova-pratica;;;;;;;;;;;;input;;;;;;;;;;;;
2026-06-23T09:07:35.000;Leonardo;Calendar;Outlook;reminder;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Promemoria: scadenza timesheet progetto PRIN venerdì;;;;;
2026-06-23T09:07:40.000;Leonardo;Browser;Chrome;navigateTo;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/contabile/scrittura;;;;;;;;;;;;;;;;;;;;;;;;
2026-06-23T09:07:45.000;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/acquisti/ordine;;;;;;;;;;;;submit;;;;;;;Approva ordine e genera CIG;;;;;
2026-06-23T09:07:50.000;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/assegni/pratica;;;;;;;;;;;;button;;;;;;;Carica dichiarazione sostitutiva;;;;;
2026-06-23T09:07:55.000;Leonardo;Browser;Chrome;editField;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/trasferte/nuova-pratica;;;;;;;;;;;;input;importo_previsto;;850 EUR;;;;;;;;;
2026-06-23T09:08:00.000;Leonardo;Browser;Chrome;editField;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/contabile/scrittura;;;;;;;;;;;;input;capitolo_spesa;;Cap. 1.03.02 - missione RM-511;;;;;;;;;
2026-06-23T09:08:05.000;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/assegni/pratica;;;;;;;;;;;;submit;;;;;;;Autorizza erogazione mensile;;;;;
2026-06-23T09:08:10.000;Leonardo;Browser;Chrome;editField;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/trasferte/nuova-pratica;;;;;;;;;;;;input;importo_previsto;;620 EUR;;;;;;;;;
2026-06-23T09:08:15.000;Leonardo;Browser;Chrome;editField;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/contabile/scrittura;;;;;;;;;;;;input;capitolo_spesa;;Cap. 1.03.02 - missione RM-512;;;;;;;;;
2026-06-23T09:08:20.000;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/assegni/pratica;;;;;;;;;;;;submit;;;;;;;Autorizza erogazione mensile;;;;;
2026-06-23T09:08:25.000;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/trasferte/nuova-pratica;;;;;;;;;;;;button;;;;;;;Richiesta uso auto personale;;;;;
2026-06-23T09:08:30.000;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/contabile/scrittura;;;;;;;;;;;;button;;;;;;;Registra scrittura contabile U-GOV;;;;;
2026-06-23T09:08:35.000;Leonardo;Document;Acrobat Reader;openFile;;C:/Downloads/manuale_stampante_HP.pdf;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Manuale d'uso stampante HP LaserJet;;;;;
2026-06-23T09:08:40.000;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/trasferte/nuova-pratica;;;;;;;;;;;;button;;;;;;;Nessun mezzo proprio richiesto;;;;;
2026-06-23T09:08:45.000;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/contabile/scrittura;;;;;;;;;;;;button;;;;;;;Registra scrittura contabile U-GOV;;;;;
2026-06-23T09:08:50.000;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/trasferte/nuova-pratica;;;;;;;;;;;;button;;;;;;;Accetta attivazione assicurazione integrativa;;;;;
2026-06-23T09:08:55.000;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/rimborsi/nuovo-rimborso;;;;;;;;;;;;button;;;;;;;Approvazione automatica entro soglia;;;;;
2026-06-23T09:09:00.000;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/trasferte/nuova-pratica;;;;;;;;;;;;submit;;;;;;;Invia richiesta al protocollo;;;;;
2026-06-23T09:09:05.000;Leonardo;Email;Outlook;sendMail;;;;;;;;;;;;;;;;;;Richiesta approvazione Direttore - rimborso RM-512;;;;;;;;;;;;;;;;;;;;;Importo oltre soglia: richiesta firma Direttore;;;;;
2026-06-23T09:09:10.000;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/trasferte/nuova-pratica;;;;;;;;;;;;submit;;;;;;;Invia richiesta al protocollo;;;;;
2026-06-23T09:09:15.000;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/rimborsi/nuovo-rimborso;;;;;;;;;;;;submit;;;;;;;Invia rimborso a U-GOV;;;;;
2026-06-23T09:09:20.000;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/rimborsi/nuovo-rimborso;;;;;;;;;;;;button;;;;;;;Registra approvazione Direttore;;;;;
2026-06-23T09:09:25.000;Leonardo;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/rimborsi/nuovo-rimborso;;;;;;;;;;;;submit;;;;;;;Invia rimborso a U-GOV;;;;;
2026-06-23T09:09:30.000;Leonardo;Browser;Chrome;navigateTo;;;;;;;;;;;;;;;;;;;;https://amm.diag.uniroma1.it/logout;;;;;;;;;;;;;;;;;;;;;;;;
