timestamp;user;category;application;event_type;event_relevance;event_src_path;event_dest_path;clipboard_content;mouse_coord;workbook;current_worksheet;worksheets;sheets;cell_content;cell_range;cell_range_number;window_size;slides;effect;hotkey;id;title;description;browser_url;eventQual;tab_moved_from_index;tab_moved_to_index;newZoomFactor;oldZoomFactor;tab_pinned;tab_audible;tab_muted;window_ingognito;file_size;tag_category;tag_type;tag_name;tag_title;tag_value;tag_checked;tag_html;tag_href;tag_innerText;tag_option;tag_attributes;xpath;xpath_full;screenshot
2026-10-15T08:01:29.117;m.rossi;Desktop;CardTool;typeText;;;;;;;;;;;;;;;;;;Card Issuance - CARD-3301;;;;;;;;;;;;;;;;;;;;;Holder Name;;;;;
2026-10-15T08:01:35.789;m.rossi;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://bank.intra/loans;;;;;;;;;;;;a;;;;;;;Application LN-9901;;;;;
2026-10-15T08:01:40.516;m.rossi;Browser;Chrome;paste;;;;ACC-4403;;;;;;;;;;;;;;;;https://bank.intra/recon;;;;;;;;;;;;;;;;;;;;;;;;
2026-10-15T08:01:46.640;m.rossi;Desktop;CardTool;typeText;;;;;;;;;;;;;;;;;;Card Issuance - CARD-3300;;;;;;;;;;;;;;;;;;;;;Holder Name;;;;;
2026-10-15T08:01:49.620;m.rossi;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://bank.intra/loans;;;;;;;;;;;;a;;;;;;;Application LN-9900;;;;;
2026-10-15T08:01:56.795;m.rossi;Browser;Chrome;paste;;;;ACC-4401;;;;;;;;;;;;;;;;https://bank.intra/recon;;;;;;;;;;;;;;;;;;;;;;;;
2026-10-15T08:02:03.968;m.rossi;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://bank.intra/loans;;;;;;;;;;;;a;;;;;;;Application LN-9902;;;;;
2026-10-15T08:02:08.612;m.rossi;Browser;Chrome;paste;;;;ACC-4400;;;;;;;;;;;;;;;;https://bank.intra/recon;;;;;;;;;;;;;;;;;;;;;;;;
2026-10-15T08:02:12.631;m.rossi;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://bank.intra/loans;;;;;;;;;;;;a;;;;;;;Application LN-9903;;;;;
2026-10-15T08:02:19.963;m.rossi;Desktop;Excel;editCell;;;;;;ledger.xlsx;Journal;;;JRN-7700;A10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-10-15T08:02:25.609;m.rossi;Desktop;CardTool;typeText;;;;;;;;;;;;;;;;;;Card Issuance - CARD-3302;;;;;;;;;;;;;;;;;;;;;Holder Name;;;;;
2026-10-15T08:02:32.282;m.rossi;Desktop;CardTool;typeText;;;;;;;;;;;;;;;;;;Card Issuance - CARD-3303;;;;;;;;;;;;;;;;;;;;;Holder Name;;;;;
2026-10-15T08:02:39.681;m.rossi;Desktop;Excel;editCell;;;;;;ledger.xlsx;Journal;;;JRN-7703;A13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-10-15T08:02:44.340;m.rossi;Browser;Chrome;paste;;;;ACC-4402;;;;;;;;;;;;;;;;https://bank.intra/recon;;;;;;;;;;;;;;;;;;;;;;;;
2026-10-15T08:02:51.175;m.rossi;Desktop;Excel;editCell;;;;;;ledger.xlsx;Journal;;;JRN-7702;A12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-10-15T08:02:55.160;m.rossi;Desktop;Excel;editCell;;;;;;ledger.xlsx;Journal;;;Debit 500;B10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-10-15T08:03:02.798;m.rossi;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://bank.intra/recon;;;;;;;;;;;;button;;;;;;;Match;;;;;
2026-10-15T08:03:05.782;m.rossi;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://bank.intra/loans;;;;;;;;;;;;button;;;;;;;Risk Check;;;;;
2026-10-15T08:03:10.944;m.rossi;Desktop;Excel;editCell;;;;;;ledger.xlsx;Journal;;;Debit 500;B11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-10-15T08:03:16.988;m.rossi;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://bank.intra/recon;;;;;;;;;;;;button;;;;;;;Match;;;;;
2026-10-15T08:03:20.823;m.rossi;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://bank.intra/loans;;;;;;;;;;;;button;;;;;;;Risk Check;;;;;
2026-10-15T08:03:24.590;m.rossi;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://bank.intra/loans;;;;;;;;;;;;button;;;;;;;Risk Check;;;;;
2026-10-15T08:03:27.859;m.rossi;Desktop;Excel;editCell;;;;;;ledger.xlsx;Journal;;;Debit 500;B13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-10-15T08:03:30.119;m.rossi;Desktop;CardTool;click;;;;;;;;;;;;;;;;;;Card Issuance - CARD-3300;;;;;;;;;;;;;;;;;;;;;Assign BIN;;;;;
2026-10-15T08:03:34.147;m.rossi;Desktop;CardTool;click;;;;;;;;;;;;;;;;;;Card Issuance - CARD-3303;;;;;;;;;;;;;;;;;;;;;Assign BIN;;;;;
2026-10-15T08:03:39.183;m.rossi;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://bank.intra/loans;;;;;;;;;;;;button;;;;;;;Risk Check;;;;;
2026-10-15T08:03:46.380;m.rossi;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://bank.intra/recon;;;;;;;;;;;;button;;;;;;;Match;;;;;
2026-10-15T08:03:53.593;m.rossi;Desktop;CardTool;click;;;;;;;;;;;;;;;;;;Card Issuance - CARD-3301;;;;;;;;;;;;;;;;;;;;;Assign BIN;;;;;
2026-10-15T08:04:00.116;m.rossi;Desktop;Excel;editCell;;;;;;ledger.xlsx;Journal;;;Debit 500;B12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2026-10-15T08:04:05.667;m.rossi;Desktop;CardTool;click;;;;;;;;;;;;;;;;;;Card Issuance - CARD-3302;;;;;;;;;;;;;;;;;;;;;Assign BIN;;;;;
2026-10-15T08:04:11.734;m.rossi;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://bank.intra/recon;;;;;;;;;;;;button;;;;;;;Match;;;;;
2026-10-15T08:04:14.414;m.rossi;Desktop;Excel;hotkey;;;;;;ledger.xlsx;;;;;;;;;;Ctrl+S;;;;;;;;;;;;;;;;;;;;;;;Save;;;;;
2026-10-15T08:04:18.132;m.rossi;Desktop;CardTool;click;;;;;;;;;;;;;;;;;;Card Issuance - CARD-3300;;;;;;;;;;;;;;button;;;;;;;Print;;;;;
2026-10-15T08:04:23.563;m.rossi;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://bank.intra/loans;;;;;;;;;;;;button;;;;;;;Underwrite;;;;;
2026-10-15T08:04:27.607;m.rossi;Desktop;Excel;hotkey;;;;;;ledger.xlsx;;;;;;;;;;Ctrl+S;;;;;;;;;;;;;;;;;;;;;;;Save;;;;;
2026-10-15T08:04:33.448;m.rossi;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://bank.intra/loans;;;;;;;;;;;;button;;;;;;;Underwrite;;;;;
2026-10-15T08:04:39.475;m.rossi;Desktop;Excel;hotkey;;;;;;ledger.xlsx;;;;;;;;;;Ctrl+S;;;;;;;;;;;;;;;;;;;;;;;Save;;;;;
2026-10-15T08:04:44.134;m.rossi;Desktop;CardTool;click;;;;;;;;;;;;;;;;;;Card Issuance - CARD-3301;;;;;;;;;;;;;;button;;;;;;;Print;;;;;
2026-10-15T08:04:48.446;m.rossi;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://bank.intra/loans;;;;;;;;;;;;button;;;;;;;Underwrite;;;;;
2026-10-15T08:04:53.269;m.rossi;Desktop;CardTool;click;;;;;;;;;;;;;;;;;;Card Issuance - CARD-3302;;;;;;;;;;;;;;button;;;;;;;Print;;;;;
2026-10-15T08:04:57.240;m.rossi;Desktop;CardTool;click;;;;;;;;;;;;;;;;;;Card Issuance - CARD-3303;;;;;;;;;;;;;;button;;;;;;;Print;;;;;
2026-10-15T08:05:03.150;m.rossi;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://bank.intra/loans;;;;;;;;;;;;button;;;;;;;Underwrite;;;;;
2026-10-15T08:05:10.834;m.rossi;Desktop;Excel;hotkey;;;;;;ledger.xlsx;;;;;;;;;;Ctrl+S;;;;;;;;;;;;;;;;;;;;;;;Save;;;;;
2026-10-15T08:05:16.394;m.rossi;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://bank.intra/loans;;;;;;;;;;;;button;;;;;;;Approve;;;;;
2026-10-15T08:05:20.788;m.rossi;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://bank.intra/loans;;;;;;;;;;;;button;;;;;;;Approve;;;;;
2026-10-15T08:05:25.549;m.rossi;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://bank.intra/loans;;;;;;;;;;;;button;;;;;;;Approve;;;;;
2026-10-15T08:05:30.874;m.rossi;Browser;Chrome;click;;;;;;;;;;;;;;;;;;;;https://bank.intra/loans;;;;;;;;;;;;button;;;;;;;Approve;;;;;
2026-10-15T08:05:35.374;m.rossi;System;Citrix;click;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Save Audit Log;;;;;
2026-10-15T08:05:38.736;m.rossi;System;Citrix;hotkey;;;;;;;;;;;;;;;;Win+L;;;;;;;;;;;;;;;;;;;;;;;Lock Workstation;;;;;
2026-10-15T08:05:44.907;m.rossi;System;Citrix;close;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Close Workspace;;;;;
